hotel_id,city_id,hotel_name,price_per_night,rating
7923,440,Launceston Country Club Casino,163.95,1.80
7924,440,Sporties Hotel,446.59,1.10
7925,440,Rutherglen Holiday Village,341.57,2.10
7926,440,Best Western,373.80,4.80
7927,440,Olde Tudor Motor Inn,223.33,3.00
7928,440,ART Hotel on York,306.65,1.80
7929,440,Peppers Silo Hotel,405.68,3.90
7930,440,Peppers,258.42,4.90
7931,440,Red Feather AInn,283.03,4.70
7932,440,City Park Grand Hotel,255.66,4.90
7933,440,Cornwall Hotel,371.40,1.10
7934,440,The Sebel Launceston,415.21,5.00
7935,440,Riverside Hotel Motel,219.71,1.30
7936,440,Tamar Valley Resort,386.00,1.20
7937,440,Leisure Inn Penny Royal Hotel & Apartments,141.06,4.70
7938,440,Auldington,381.47,4.80
7939,440,Rutherglen Holiday Village,347.12,2.00
7940,440,Parklane Hotel,378.23,2.60
7941,441,Hotel Oceanic,219.13,2.70
7942,441,Hotel Casa Higueras,333.04,2.20
7943,441,Hotel Diego de Almagro,206.74,1.30
7944,441,Hostal Kairos,101.79,2.70
7945,441,Casa Galos Hotel & Lofts,350.92,2.50
7946,441,Esencia Hotel Boutique,168.33,4.80
7947,441,Hotel Manoir Atkinson,466.39,3.00
7948,444,"美利尼依格羅酒店 The Murray, Hong Kong, A Niccolo Hotel",363.08,5.00
7949,444,荃灣西如心酒店 Nina Hotel Tsuen Wan West,267.22,2.10
7950,441,Hotel Brighton,159.18,2.70
7951,441,HC Reñaca,214.32,4.00
7952,441,Hotel O'Higgins,369.72,3.50
7953,441,Mahia Beach Hotel,106.61,4.10
7954,441,Queen Royal,460.08,2.80
7955,441,ViaViaCafe,253.72,4.80
7956,441,La Casa del Almirante,482.23,4.80
7957,441,Hostería Espíritu Santo,228.76,4.10
7958,441,RC Decoart,446.59,1.50
7959,441,Hotel Boutique Cabernet,385.12,3.10
7960,441,Cabañas Don Francisco de Reñaca,339.43,2.00
7961,441,Pullman,164.35,1.30
7962,441,Hotel Mediterráneo,428.06,5.00
7963,442,Logis Hôtel Beauséjour Colmar,283.98,3.00
7964,442,Au Zahnacker,370.41,2.30
7965,442,Le rendez-vous Des Copains,156.17,4.20
7966,442,Chez Roger Hassenforder,357.04,4.30
7967,442,MGallery L'Esquisse hôtel et spa,157.24,5.00
7968,442,Bristol,118.88,4.00
7969,442,Hôtel Colmar Vignes,264.10,3.00
7970,442,La Croix d'Or,205.11,3.00
7971,442,Husseren Collections,388.70,4.00
7972,442,La Rochette,348.83,3.00
7973,442,Au Cheval Blanc,139.27,3.00
7974,442,Hôtel de la Tour,246.35,3.00
7975,442,Belle Promenade,259.64,3.00
7976,442,Les Remparts,300.78,3.00
7977,442,La Palette,269.52,3.00
7978,442,Auberge du Rempart,461.96,4.80
7979,442,Aux 2 Roses,498.19,3.00
7980,442,Hôtel l'Europe,156.25,4.00
7981,442,Le Chambard,400.13,5.00
7982,442,James Vignoble Hôtel,241.22,4.80
7983,443,Park Inn by Radisson Danube Bratislava,207.82,3.20
7984,443,Hotel ARCUS,128.15,3.00
7985,443,Film Hotel,254.81,3.00
7986,443,Aviator Garni Bratislava,362.51,3.00
7987,443,Hotel Color,174.65,3.00
7988,443,Hotel Dominika,319.92,3.00
7989,443,Ponteo,330.77,4.00
7990,443,Grand Hotel River Park,200.07,4.00
7991,443,BNC,455.15,3.00
7992,443,Hotel Orlan,314.21,2.00
7993,443,Saffron,489.51,4.00
7994,443,Clarion Congress Hotel Bratislava,338.96,4.30
7995,443,Botel Gracia,137.29,3.00
7996,443,Hotel Eminent,253.02,1.40
7997,443,DoubleTree by Hilton Bratislava,220.95,4.00
7998,443,Junior,224.55,3.00
7999,443,Hotel SOREA Regia,252.74,4.00
8000,443,Hotel Set,309.55,4.00
8001,443,Skaritz Hotel & Residence,292.21,4.00
8002,443,Matyšák,436.27,3.00
8003,444,唯港薈 Hotel ICON,424.62,4.60
8004,444,九龍海逸君綽酒店 Harbour Grand Kowloon,380.40,2.80
8005,444,華麗海灣酒店 Grand Bay View Hotel & Resort,193.74,1.80
8006,444,香港旺角希爾頓花園酒店 Hilton Garden Inn Hong Kong Mongkok,148.92,4.00
8007,444,華美達海景酒店 Ramada Hong Kong Harbour View,422.61,1.00
8008,444,粵華酒店 The South China Hotel,419.03,4.20
8009,444,蘭桂坊酒店 Lan Kwai Fong Hotel @ Kau U Fong,461.06,4.00
8010,444,Pottinger Hong Kong,271.17,5.00
8011,444,富薈上環酒店 iclub Sheung Wan Hotel,177.26,4.00
8012,444,宜必思香港中上環酒店 Hotel ibis Hong Kong Central & Sheung Wan,313.26,3.50
8013,444,Hotel LBP,446.14,2.50
8014,444,香港瑰麗酒店 Rosewood Hong Kong,304.48,5.00
8015,444,合和酒店 Hopewell Hotel,195.27,5.00
8016,444,旺角維景酒店 Metropark Hotel Mongkok,396.09,2.00
8017,444,香港港麗酒店 Conrad Hong Kong,324.24,5.00
8018,444,千禧新世界香港酒店 New World Millennium Hong Kong Hotel,434.49,2.40
8019,444,海景嘉福洲際酒店 InterContinental Grand Stanford Hong Kong,413.83,1.40
8020,444,8度海逸酒店 Harbour Plaza 8 Degrees,404.15,1.70
8021,445,Iberostar Grand Trinidad,418.52,5.00
8022,445,Meliá Trinidad Península,403.74,5.00
8023,445,Hostal Bernabe la Negra,414.47,4.60
8024,445,Hotel Finca Maria Dolores,241.64,2.00
8025,445,Casa Marilú y Nelson,254.11,4.20
8026,445,Hostal Pablo,268.88,4.10
8027,445,Casa Mia Belkys y Ernesto,335.67,3.30
8028,445,Las Cuevas,435.31,3.00
8029,445,Hotel Ancón,270.85,3.00
8030,445,Hostal Señora Valmaceda,144.17,2.60
8031,445,Hotel Los Helechos,449.77,3.00
8032,445,Hostal Villa Dalia,234.68,4.10
8033,445,Villa Trinidad de Cuba,235.88,3.40
8034,445,Hostal José,455.51,1.50
8035,445,Hostal Puerto Casilda,257.19,2.40
8036,445,Hostal La Pianista,374.43,2.50
8037,445,Hotel Memories Trinidad del Mar,497.56,4.00
8038,445,Hotel Club Amigo Costasur,143.33,3.00
8039,445,Serrano,284.55,1.80
8040,446,Noviz,384.65,4.00
8041,446,Hotel Dafi,400.70,4.70
8042,446,Корени Хотел и Виненбар,168.62,2.20
8043,446,Family Hotel At Renaissance Square,327.33,3.00
8044,446,Landmark Creek,398.41,4.00
8045,446,Тримонциум,157.22,4.00
8046,446,Plaza Hotel,447.66,3.00
8047,446,Герджика,385.40,3.20
8048,446,Plovdiv Hills,264.69,1.70
8049,446,Art Hotel Dali,231.58,2.90
8050,446,Мирена,379.62,3.00
8051,446,Globus,379.25,4.10
8052,446,Plovdiv City Hotel,291.63,3.00
8053,446,Trakart Residence,445.91,1.80
8054,446,"Парк и Спа хотел '"Марково'"",205.53,1.80
8055,446,Emporium Plovdiv,414.57,4.10
8056,446,Авион,327.38,3.00
8057,446,Capital City Center Apart Residence,153.91,4.00
8058,446,Санкт Петербург,279.11,4.00
8059,447,Paia Inn,291.59,3.80
8060,448,Отель Бек Хива,334.57,1.10
8061,448,Khiva Residence,305.37,4.20
8062,448,Islambek Khiva,198.01,1.20
8063,448,Отель Khiva Palace,495.67,3.90
8064,448,Anor Qal'a Hotel,400.74,2.00
8065,448,Aminxon,398.18,3.20
8066,448,Al-Qal'a,174.44,3.30
8067,448,Muhammad Aminxon madrasasi,187.70,2.60
8068,448,Shéhérazade,485.03,4.60
8069,448,Малика Хива,262.01,3.80
8070,448,Hotel Shokhjakhon,206.45,2.20
8071,448,Orient Star Khiva,133.40,2.00
8072,448,Khiva Otabek,496.05,1.30
8073,448,KhivaSharqona,117.14,1.80
8074,448,Tosh Darvoza Hotel,116.35,2.30
8075,448,Hotel Carving House,203.45,3.80
8076,448,Hayat Inn Khiva,181.67,2.50
8077,448,Khiva Siyovush Hotel,339.51,3.20
8078,448,New Star Khiva,225.56,3.30
8079,448,Бакаджан Бика медресе,194.79,1.30
8080,475,Goa Woodlands Hotel,358.68,3.60
8081,449,Best Time Inn - Hotel Car Rental,337.23,2.90
8082,449,Belize Quality House Rental Ltd ,189.97,1.50
8083,449,Red Hut Inn,301.20,3.60
8084,449,Golden Bay Hotel,134.85,3.00
8085,449,Golden Tree Hotel,100.79,1.20
8086,449,Fort George Hotel & Spa,130.46,2.70
8087,449,Villa Boscardi,191.47,2.50
8088,449,Great House Inn,447.90,3.70
8089,449,Easy Inn,358.01,4.40
8090,449,Coningsby Inn,464.56,4.40
8091,449,Sea Breeze Guest House,214.76,1.10
8092,449,Belize Biltmore Plaza,126.09,2.50
8093,449,96 Apartment,465.15,2.40
8094,449,Radisson Fort George Hotel & Marina,285.71,4.70
8095,449,Chateau Caribbean Hotel,420.50,3.60
8096,449,Royal Orchid Hotel,399.86,1.60
8097,449,Caribbean Palm Inn,217.07,4.70
8098,449,Caribbean Hotel,372.98,2.90
8099,449,Belcove Hotel,411.16,3.40
8100,450,Ballantynes Lodge,271.22,4.00
8101,450,Monomatapa Hotel,339.02,4.70
8102,450,Chelmsford Manor,108.75,4.40
8103,450,N1 Hotel,105.81,5.00
8104,450,Mushandirapamwe Hotel,156.56,4.10
8105,450,Miekles Hotel,489.87,3.80
8106,450,Highlands Park,178.08,2.20
8107,450,New Ambassador Hotel,398.19,2.60
8108,475,Nanutel,410.46,1.80
8109,450,The Rainbow Towers,263.70,4.30
8110,450,Bronte,282.78,2.60
8111,450,Holiday Inn Hotel,118.76,1.50
8112,450,Meikles Hotel,494.15,1.30
8113,450,Cresta Oasis Hotel,447.32,2.70
8114,450,Cresta Oasis,326.53,4.40
8115,450,N1 Hotel,146.45,3.80
8116,450,Cresta Jameson,227.51,4.70
8117,450,Villa Franca,225.18,3.80
8118,450,Kondo Lodge,340.96,2.10
8119,450,Amanzi Lodge and Restaurant,314.40,4.70
8120,450,Holly's,151.07,3.00
8121,451,Shiva Dham Villa's Ubud,166.70,3.50
8122,451,Bambu Indah,321.96,2.40
8123,451,Padma Resort Ubud,259.52,5.00
8124,451,Sayan Terrace Resort,266.30,5.00
8125,451,Arya Arkananta Eco Resort & SPA,113.12,4.00
8126,451,Puri Sebali Resort,178.34,4.00
8127,451,Amandari,172.88,5.00
8128,451,The Mansion,273.47,5.00
8129,451,The Evitel Resort Ubud,381.15,4.20
8130,451,Hotel Komune Resort and Beach Club,252.28,2.30
8131,451,Green Jungel Ubud,395.32,2.20
8132,451,Kajane Mua,167.51,3.80
8133,451,Anumana Hotel,393.29,1.10
8134,451,Maya Ubud,221.53,5.00
8135,451,The Samaya Ubud Bali,435.61,5.00
8136,451,Kupu Kupu Barong Villas and Tree Spa,185.14,5.00
8137,451,Elephant Safari Park lodge,139.92,5.00
8138,451,The Ubud Village,315.14,5.00
8139,451,Alam Jiwa,482.36,3.40
8140,451,Sabana Ubud,158.89,4.50
8141,452,Hotel Romimar,197.88,3.00
8142,452,Enjoy Punta del Este Resort & Casino,340.00,5.00
8143,452,Barradas Parque Hotel & Spa,353.57,4.00
8144,452,Marbella,155.49,3.00
8145,452,Gaudi,285.88,4.50
8146,452,Bonne Etoile,407.80,3.00
8147,452,The Grand Hotel,107.13,4.10
8148,452,Golden Beach Resort & Spa,411.36,4.00
8149,452,Hotel Jean Clevers,498.24,5.00
8150,452,Sol y Luna Home & SPA,353.15,4.00
8151,452,Punta del Este Resort & Spa,423.26,5.00
8152,452,Hotel Atlántcio,185.70,4.00
8153,452,Hotel Castell Abatte,253.89,4.40
8154,452,Hotel Oasis,122.18,3.00
8155,452,La Florinda,492.37,3.00
8156,452,The Smalleast Hotel,191.56,4.50
8157,452,La Capilla,276.63,3.00
8158,452,Josephine,430.32,2.00
8159,452,Hotel Dollar,208.46,2.70
8160,452,Awa Boutique + Design Hotel,227.04,1.30
8161,453,Kaimana Inn,307.75,4.50
8162,453,Atavai,150.94,1.10
8163,453,Hotel Altiplánico,270.61,4.40
8164,453,Hotel Haŋaroa,165.89,5.00
8165,453,Hotel Victoria,194.19,3.30
8166,453,Hotel Manutara,175.65,1.00
8167,453,Hotel Tupa,238.40,4.00
8168,453,Hotel Taha Tai,105.93,3.40
8169,453,Iorana,258.84,4.90
8170,453,Oroŋo,239.10,4.00
8171,453,Puku Vai,265.82,4.30
8172,453,La casa del Kori,283.51,4.30
8173,453,Explora Rapa Nui,184.86,1.20
8174,453,Hotel Manavai,233.52,3.40
8175,453,Hotel Oceana,107.84,1.40
8176,453,Hotel Orongo,243.47,4.40
8177,453,Hotel Hotu Matua,162.10,1.30
8178,453,Hotel Manavai,351.20,3.00
8179,453,Hotel Otai,223.35,1.10
8180,453,Poike,331.59,4.40
8181,455,ჰილტონ ბათუმი,191.46,5.00
8182,455,გრანდ გლორია,372.05,5.00
8183,475,Harmonia Apartments,445.63,1.40
8184,454,Rochestown Park Hotel,193.07,3.00
8185,454,Clayton Hotel Silversprings,440.77,4.00
8186,454,Carrigaline Court Hotel & Leisure Centre,206.74,4.60
8187,454,Cork International Hotel,121.57,4.80
8188,454,Radisson Blu Hotel & Spa,366.93,1.80
8189,454,Clayton Hotel,422.86,4.00
8190,454,Leonardo Hotels,332.40,3.00
8191,454,Talbot Hotel Cork,345.84,4.40
8192,454,The Address,343.44,2.70
8193,454,The Kingsley,149.90,4.00
8194,454,Imperial Hotel,230.69,4.00
8195,454,Issac's,338.67,3.80
8196,454,Ennismore House,192.09,2.70
8197,454,Fernhill Lodge,174.24,2.90
8198,454,Vienna Woods Hotel,426.34,3.60
8199,454,Cork Airport Hotel,165.45,2.20
8200,454,Travelodge,317.33,1.80
8201,454,Hayfield Manor,406.19,5.00
8202,454,Commons Express Inn,342.72,1.20
8203,454,The Metropole Hotel,218.16,1.30
8204,455,შერატონი ბათუმი,339.84,5.00
8205,455,რადისონ ბლუ,288.60,2.50
8206,455,მწვანე ვილა,450.36,3.40
8207,455,Mireosi,221.72,2.10
8208,455,ემეჯი,192.90,3.00
8209,455,Hotel Hills Kvariati,311.88,4.00
8210,455,Aqua Hotel & Apartments Batumi,330.09,4.90
8211,455,ჩაო,206.48,4.80
8212,455,Daisi-Sunset,254.02,2.80
8213,455,გოლდენ პალასი,353.34,1.80
8214,455,ეიფელი,349.77,1.30
8215,455,ელიტ ჰაუსი,365.97,2.10
8216,455,დივან,408.43,1.80
8217,455,Sea Towers G,294.29,4.30
8218,455,Hotel Enri,237.39,3.20
8219,455,რეალ პალასი,361.19,4.40
8220,455,მგზავრები,336.79,1.80
8221,455,sast’umro vila,147.53,4.60
8222,456,Акфес-Сейо,314.78,1.40
8223,456,ЛОТТЕ Отель Владивосток,404.69,4.60
8224,456,Novotel,364.61,3.70
8225,456,Жемчужина,145.54,3.60
8226,456,Сибирское Подворье,274.73,3.70
8227,456,vladhome24 Апартаменты в деловом центре,366.28,2.00
8228,456,PALLADA,289.20,4.30
8229,456,R-hotel,196.53,4.30
8230,456,Rial Hotel,499.91,4.50
8231,456,Аврора парк,334.28,1.60
8232,456,Mega,365.63,1.80
8233,456,Eagle House Inn,247.04,3.70
8234,456,Приморье,380.04,4.40
8235,456,Вираж,261.10,4.00
8236,456,Меридиан,155.37,3.00
8237,456,Аванта,292.86,4.30
8238,456,Teplo,350.82,2.10
8239,456,Грааль,188.65,2.90
8240,456,Моряк,243.37,4.60
8241,456,Астория,315.90,2.90
8242,457,Фьорд,458.69,1.30
8243,457,Azimut Отель Мурманск,206.63,4.70
8244,457,"Многофункциональный комплекс '"Гларус'"",406.30,2.70
8245,457,Арктик -Сервис,494.40,4.80
8246,457,Номера и Завтрак,358.85,3.00
8247,457,Смарт,453.41,4.00
8248,457,Моряк,202.59,3.40
8249,457,Iterra hotel,279.67,4.10
8250,457,Cosmos,188.77,3.60
8251,457,Арктик,482.18,5.00
8252,457,Гостиница Otel51.com,282.02,2.90
8253,457,Три Барсука,429.40,2.70
8254,457,Юность заполярья,106.12,1.20
8255,457,Глория,264.32,2.40
8256,457,"Санаторий '" Тамара'"",384.92,2.90
8257,457,69-я паралель,497.93,4.90
8258,457,Огни мурманска,196.27,4.10
8259,457,ДИС,217.92,2.00
8260,457,Мельница,170.11,4.90
8261,457,Меридиан,311.54,1.60
8262,458,"Рэдиссон Ройал, Москва",400.93,3.40
8263,458,Президент-Отель,204.11,4.00
8264,458,Националь,331.77,5.00
8265,458,Метрополь,350.49,2.70
8266,458,Милан,302.26,4.90
8267,458,Sunflower,416.99,3.80
8268,458,AZIMUT Сити Отель Комсити Москва,199.71,4.00
8269,458,Медея,476.80,3.00
8270,458,На Красной Пресне,435.27,3.00
8271,458,Novotel,448.25,1.40
8272,458,Полесье,202.93,2.60
8273,459,Прибалтийская,227.59,4.00
8274,458,Пальмира Бизнес Клуб,151.00,2.00
8275,458,Marrko Hotel,144.34,3.00
8276,458,Афина,136.92,4.00
8277,458,Ахаус,167.25,3.80
8278,458,Галерея,312.84,3.00
8279,458,Люблю-Но...,348.92,1.70
8280,458,Shelter,106.90,3.00
8281,458,Содерис резидентс,433.37,3.60
8282,458,Южный порт,346.96,3.00
8283,459,Вавельберг,313.41,2.40
8284,459,ибис,482.66,2.70
8285,459,Галунов,342.93,1.50
8286,459,Lopatin Невский 100,136.21,3.00
8287,459,Правда Апарт,227.26,2.90
8288,459,Бутик-отель Аристократ,302.50,4.00
8289,459,Азимут,238.52,3.00
8290,459,Бристоль,267.03,2.20
8291,459,Октябрьская,476.38,4.50
8292,459,Glinz,215.47,4.00
8293,459,Ладога,279.51,2.40
8294,459,Гранд Петергоф,208.61,2.90
8295,459,HOTEL 1880,242.43,4.00
8296,459,Орбита,127.10,3.00
8297,459,Династия,472.65,2.80
8298,459,Курская 10,291.30,3.70
8299,459,Nevsky 74,175.86,3.00
8300,459,#ВПитереОтдыхать,251.19,1.70
8301,459,Невский Отель Астер,139.11,3.00
8302,460,La Isla Resort,372.07,4.60
8303,460,Sandcastle,303.90,1.40
8304,460,Amanda's Place,117.14,4.80
8305,460,Costa Maya,192.79,4.00
8306,460,Blue Wave Guest House,286.43,3.50
8307,460,Pancho's Villas,407.01,2.60
8308,460,Maxhapan Cabanas,139.85,3.50
8309,460,Colinda Cabanas,197.57,4.90
8310,460,Tropical Paradise Hotel,313.95,1.10
8311,460,Sea Dreams Hotel,157.58,2.40
8312,460,Sundance Villa,323.07,2.20
8313,460,Weezie's Cabin,463.41,3.10
8314,460,Barefoot Beach Belize,235.83,4.50
8315,460,Caye Caulker Cabanas,232.61,3.20
8316,460,Island Magic Beach Resort,341.90,4.30
8317,460,Jeremiah's Inn,388.54,1.60
8318,460,De Real Macaw,459.01,4.80
8319,460,Bella's Backpackers,211.97,3.90
8320,460,Kokomo Beach Suites,498.58,3.00
8321,460,China Town Hotel,175.80,4.00
8322,475,Hotel Star City,490.09,4.40
8323,461,Caribbean Resort By The Ocean,484.46,4.80
8324,461,Kimpton Shorebreak Fort Lauderdale Beach Resort,207.51,2.10
8325,461,Courtyard,376.88,1.60
8326,461,"Beach House Fort Lauderdale, a Hilton Resort",130.23,1.50
8327,461,Hampton Inn Ft. Lauderdale/Downtown Las Olas Area,411.46,4.90
8328,461,Hampton Inn Fort Lauderdale Airport North,335.30,3.00
8329,461,Best Western Fort Lauderdale Airport/Cruise Port,292.39,4.50
8330,461,La Quinta Inn & Suites Ft. Lauderdale Plantation,337.31,4.70
8331,461,Comfort Suites Fort Lauderdale Airport & Cruise Port,186.00,2.70
8332,461,The Winterset Suites,374.69,1.40
8333,461,The Atlantic Hotel & Spa,360.27,3.60
8334,461,Villa Venice Men's Resort,308.25,2.40
8335,461,The Flamingo - Inn Amongst the Flowers,465.26,4.70
8336,461,La Quinta Inn,238.23,3.00
8337,461,Hyatt Place Ft. Lauderdale 17th Street Convention Center,469.92,1.70
8338,461,Hyatt Place Ft. Lauderdale Airport & Cruise Port,176.28,4.30
8339,461,Embassy Suites by Hilton Fort Lauderdale 17th Street,317.71,2.90
8340,461,Residence Inn Fort Lauderdale Plantation,346.23,3.60
8341,461,Budget Inn-North,167.72,4.50
8342,461,Travelodge Ft. Lauderdale,146.32,4.60
8343,475,Gomati,412.44,1.80
8344,462,Aloft Abu Dhabi,372.00,4.20
8345,462,Hyatt Capital Gate,107.64,1.90
8346,462,Hotel Paragon Abu Dhabi,463.11,4.40
8347,462,قصر الإمارات,342.58,5.00
8348,462,Hotel Khalidiya Palace Rayhaan by Rotana,208.49,5.00
8349,462,Al Ain Palace Hotel,457.63,3.00
8350,462,Hotel InterContinental Abu Dhabi,216.09,5.00
8351,462,Jannah Place,441.42,1.80
8352,462,Crowne Plaza Abu Dhabi,358.55,4.00
8353,462,Millenium Corniche Hotel,315.41,4.50
8354,462,كنراد أبو ظبي أبراج الاتحاد,428.70,5.00
8355,462,Sheraton Abu Dhabi Hotel & Resort,137.47,5.00
8356,462,Grand Millennium Al Wahda,167.41,4.90
8357,462,"Royal Rose Abu Dhabi, a Curio Collection by Hilton Affiliated Hotel",293.66,2.00
8358,462,Southern Sun Abu Dhabi,260.10,4.00
8359,462,Rixos Premium Saadiyat Island,462.92,1.80
8360,462,TOP Grand Continental Flamingo,259.50,1.30
8361,462,Hyatt capital gate hotel,200.79,2.50
8362,462,أجنحة هوثورن من وندهام أبو ظبي وسط المدينة,469.78,2.60
8363,462,Radisson Blu,371.99,5.00
8364,463,Stayhere Twin Center,224.61,1.30
8365,463,Hôtel Al Mamoun فندق المامون,373.20,3.00
8366,463,Hilton Garden Inn Casablanca Sud,248.05,4.40
8367,463,Hôtel Divan,432.18,2.10
8368,463,Barceló Casablanca,230.90,4.00
8369,463,Adagio,370.40,2.30
8370,463,Le Casablanca,150.61,5.00
8371,463,Gray Boutique Hotel Casablanca,393.85,5.00
8372,463,Oum Palace,222.77,2.90
8373,463,Kenzi Sidi Maarouf,132.33,4.90
8374,463,Melliber Appart Hotel,452.38,2.30
8375,463,Suite-Hôtel Casa Diamond,403.94,2.20
8376,463,Marly Boutique Hotel,386.12,5.00
8377,463,ONOMO Hotel,434.14,2.10
8378,463,Pestana,256.57,4.00
8379,463,Eurostars,198.63,4.00
8380,463,Hyatt Regency,219.15,2.20
8381,463,Ibis Casablanca City Centre,479.45,3.00
8382,463,Mövenpick,470.37,4.10
8383,463,Hotel Montparnasse,326.79,4.60
8384,464,Belle Vue,180.85,3.00
8385,464,Hotel Rif,454.77,2.40
8386,464,Tafilalet,425.99,3.40
8387,464,Riad Yamcha,172.57,3.00
8388,464,Z Hotel Meknes,279.28,4.00
8389,464,Malta,321.70,1.10
8390,464,Hotel Swani,107.07,1.70
8391,464,Ibis Meknes,449.47,3.00
8392,464,Hotel Zaki,210.58,4.00
8393,464,Hotel Zaki,245.11,4.00
8394,464,Hotel Zaki,403.54,4.00
8395,464,Excelsior Hotel,449.98,3.50
8396,464,Agadir أكادير,337.71,3.60
8397,464,Regina,136.00,4.20
8398,464,Hotel Menzeh Dalia,281.36,4.00
8399,475,Hotel Yuvraj,340.42,1.80
8400,464,Hotel Transatlantique,142.63,4.50
8401,464,Hotel Bab Mansour,425.20,4.10
8402,464,La maison d'a côté,242.33,2.50
8403,464,Hotel Akouas,409.93,4.70
8404,464,Hotel Palace,453.57,2.40
8405,465,Villas de La Mer,477.19,2.90
8406,465,RACV Royal Pines Resort,206.49,1.30
8407,465,Paradise Centre Apartments,467.96,2.10
8408,465,Regency on the Beach,191.25,1.00
8409,465,Diamond Sands Resort,466.99,4.40
8410,465,Surfers Paradise Marriott Resort and Spa,342.77,5.00
8411,465,19th Avenue On The Beach,265.70,2.90
8412,465,Turtle Beach Resort,252.19,4.90
8413,465,Wallaby Hotel,408.25,1.80
8414,465,Gemini Court,360.11,4.50
8415,465,Mariner Shores,341.81,1.20
8416,465,Burleigh Surf,335.02,1.00
8417,465,Sheraton Grand Mirage Resort,490.93,4.00
8418,465,Magic Mountain Resort,431.64,3.80
8419,465,Paradise Grove Holiday Apartments,293.30,2.90
8420,465,Palm Beach Hotel,385.74,2.60
8421,465,Splendido Resort Apartments,334.53,3.70
8422,465,Palm Beach Holiday Resort,317.03,2.40
8423,465,Casablanca Palms On The Beach,389.53,2.60
8424,465,Woodroffe Hotel,350.27,2.40
8425,475,Sai Raj Hotel,453.63,4.10
